('genus', 'selenophorus', 'species', 'selenophorus discopunctatus')
('genus', 'selenophorus', 'species', 'selenophorus dubius')
('genus', 'selenophorus', 'species', 'selenophorus ellipticus')
('genus', 'selenophorus', 'species', 'selenophorus elongatus')
('genus', 'selenophorus', 'species', 'selenophorus elytrostictus')
('genus', 'selenophorus', 'species', 'selenophorus fabricii')
('genus', 'selenophorus', 'species', 'selenophorus famulus')
('genus', 'selenophorus', 'species', 'selenophorus fatuus')
('genus', 'selenophorus', 'species', 'selenophorus flavilabris')
('genus', 'selenophorus', 'species', 'selenophorus fossulatus')
('genus', 'selenophorus', 'species', 'selenophorus gagatinus')
('genus', 'selenophorus', 'species', 'selenophorus granarius')
('genus', 'selenophorus', 'species', 'selenophorus houstoni')
('genus', 'selenophorus', 'species', 'selenophorus hylacis')
('genus', 'selenophorus', 'species', 'selenophorus implicans')
('genus', 'selenophorus', 'species', 'selenophorus integer')
('genus', 'selenophorus', 'species', 'selenophorus intermedius')
('genus', 'selenophorus', 'species', 'selenophorus laesus')
('genus', 'selenophorus', 'species', 'selenophorus latior')
('genus', 'selenophorus', 'species', 'selenophorus maritimus')
('genus', 'selenophorus', 'species', 'selenophorus mexicanus')
('genus', 'selenophorus', 'species', 'selenophorus mundus')
('genus', 'selenophorus', 'species', 'selenophorus municeps')
('genus', 'selenophorus', 'species', 'selenophorus nanulus')
('genus', 'selenophorus', 'species', 'selenophorus neoruficollis')
('genus', 'selenophorus', 'species', 'selenophorus nonellipticus')
('genus', 'selenophorus', 'species', 'selenophorus opalinus')
('genus', 'selenophorus', 'species', 'selenophorus otiosus')
('genus', 'selenophorus', 'species', 'selenophorus palliatus')
('genus', 'selenophorus', 'species', 'selenophorus parumpunctatus')
('genus', 'selenophorus', 'species', 'selenophorus parvus')
('genus', 'selenophorus', 'species', 'selenophorus pedicularius')
('genus', 'selenophorus', 'species', 'selenophorus planipennis')
('genus', 'selenophorus', 'species', 'selenophorus propinquus')
('genus', 'selenophorus', 'species', 'selenophorus pyritosus')
('genus', 'selenophorus', 'species', 'selenophorus rileyi')
('genus', 'selenophorus', 'species', 'selenophorus riparius')
('genus', 'selenophorus', 'species', 'selenophorus schaefferi')
('genus', 'selenophorus', 'species', 'selenophorus scolopaceus')
('genus', 'selenophorus', 'species', 'selenophorus semirufus')
('genus', 'selenophorus', 'species', 'selenophorus seriatoporus')
('genus', 'selenophorus', 'species', 'selenophorus sinuaticollis')
('genus', 'selenophorus', 'species', 'selenophorus striatopunctatus')
('genus', 'selenophorus', 'species', 'selenophorus subquadratus')
('genus', 'selenophorus', 'species', 'selenophorus subtropicus')
('genus', 'selenophorus', 'species', 'selenophorus trepidus')
('genus', 'selenophorus', 'species', 'selenophorus undatus')
('genus', 'semiardistomis', 'species', 'semiardistomis puncticollis')
('genus', 'semiardistomis', 'species', 'semiardistomis viridis')
('genus', 'sericoda', 'species', 'sericoda bembidioides')
('genus', 'sericoda', 'species', 'sericoda bogemannii')
('genus', 'sericoda', 'species', 'sericoda obsoleta')
('genus', 'sericoda', 'species', 'sericoda quadripunctata')
('genus', 'serranillus', 'species', 'serranillus dunavani')
('genus', 'serranillus', 'species', 'serranillus jeanneli')
('genus', 'serranillus', 'species', 'serranillus septentrionis')
('genus', 'siagona', 'species', 'siagona dilutipes')
('genus', 'somotrichus', 'species', 'somotrichus unifasciatus')
('genus', 'sphaeroderus', 'species', 'sphaeroderus bicarinatus')
('genus', 'sphaeroderus', 'species', 'sphaeroderus canadensis')
('genus', 'sphaeroderus', 'species', 'sphaeroderus indianae')
('genus', 'sphaeroderus', 'species', 'sphaeroderus nitidicollis')
('genus', 'sphaeroderus', 'species', 'sphaeroderus schaumii')
('genus', 'sphaeroderus', 'species', 'sphaeroderus stenostomus')
('genus', 'stenocrepis', 'species', 'stenocrepis cuprea')
('genus', 'stenocrepis', 'species', 'stenocrepis duodecimstriata')
('genus', 'stenocrepis', 'species', 'stenocrepis elegans')
('genus', 'stenocrepis', 'species', 'stenocrepis insulana')
('genus', 'stenocrepis', 'species', 'stenocrepis metallica')
('genus', 'stenocrepis', 'species', 'stenocrepis mexicana')
('genus', 'stenocrepis', 'species', 'stenocrepis tibialis')
('genus', 'stenolophus', 'species', 'stenolophus anceps')
('genus', 'stenolophus', 'species', 'stenolophus binotatus')
('genus', 'stenolophus', 'species', 'stenolophus carbo')
('genus', 'stenolophus', 'species', 'stenolophus cincticollis')
('genus', 'stenolophus', 'species', 'stenolophus comma')
('genus', 'stenolophus', 'species', 'stenolophus dissimilis')
('genus', 'stenolophus', 'species', 'stenolophus flavipes')
('genus', 'stenolophus', 'species', 'stenolophus fuliginosus')
('genus', 'stenolophus', 'species', 'stenolophus fuscatus')
('genus', 'stenolophus', 'species', 'stenolophus humidus')
('genus', 'stenolophus', 'species', 'stenolophus incultus')
('genus', 'stenolophus', 'species', 'stenolophus infuscatus')
('genus', 'stenolophus', 'species', 'stenolophus lecontei')
('genus', 'stenolophus', 'species', 'stenolophus limbalis')
('genus', 'stenolophus', 'species', 'stenolophus lineola')
('genus', 'stenolophus', 'species', 'stenolophus maculatus')
('genus', 'stenolophus', 'species', 'stenolophus megacephalus')
('genus', 'stenolophus', 'species', 'stenolophus ochropezus')
('genus', 'stenolophus', 'species', 'stenolophus plebejus')
('genus', 'stenolophus', 'species', 'stenolophus quinquepustulatus')
('genus', 'stenolophus', 'species', 'stenolophus rugicollis')
('genus', 'stenolophus', 'species', 'stenolophus splendidulus')
('genus', 'stenolophus', 'species', 'stenolophus spretus')
('genus', 'stenomorphus', 'species', 'stenomorphus californicus')
('genus', 'stenomorphus', 'species', 'stenomorphus convexior')
('genus', 'stenomorphus', 'species', 'stenomorphus sinaloae')
('genus', 'stereocerus', 'species', 'stereocerus haematopus')
('genus', 'stereocerus', 'species', 'stereocerus rubripes')
('genus', 'stolonis', 'species', 'stolonis intercepta')
('genus', 'stomis', 'species', 'stomis pumicatus')
('genus', 'stomis', 'species', 'stomis termitiformis')
('genus', 'stylulus', 'species', 'stylulus nasutus')
('genus', 'syntomus', 'species', 'syntomus americanus')
('genus', 'synuchus', 'species', 'synuchus dubius')
('genus', 'synuchus', 'species', 'synuchus impunctatus')
('genus', 'tachys', 'species', 'tachys aeneipennis')
('genus', 'tachys', 'species', 'tachys albipes')
('genus', 'tachys', 'species', 'tachys arcanicola')
('genus', 'tachys', 'species', 'tachys atomus')
('genus', 'tachys', 'species', 'tachys austinicus')
('genus', 'tachys', 'species', 'tachys bradycellinus')
('genus', 'tachys', 'species', 'tachys bryanti')
('genus', 'tachys', 'species', 'tachys carib')
('genus', 'tachys', 'species', 'tachys columbiensis')
('genus', 'tachys', 'species', 'tachys corax')
('genus', 'tachys', 'species', 'tachys edax')
('genus', 'tachys', 'species', 'tachys fasciatus')
('genus', 'tachys', 'species', 'tachys halophilus')
('genus', 'tachys', 'species', 'tachys hyalinus')
('genus', 'tachys', 'species', 'tachys litoralis')
('genus', 'tachys', 'species', 'tachys misellus')
('genus', 'tachys', 'species', 'tachys mordax')
('genus', 'tachys', 'species', 'tachys oahuensis')
('genus', 'tachys', 'species', 'tachys oblitus')
('genus', 'tachys', 'species', 'tachys pallidus')
('genus', 'tachys', 'species', 'tachys piceolus')
('genus', 'tachys', 'species', 'tachys potomaca')
('genus', 'tachys', 'species', 'tachys potomacus')
('genus', 'tachys', 'species', 'tachys proximus')
('genus', 'tachys', 'species', 'tachys pulchellus')
('genus', 'tachys', 'species', 'tachys pumilus')
('genus', 'tachys', 'species', 'tachys rectangulus')
('genus', 'tachys', 'species', 'tachys rhodeanus')
('genus', 'tachys', 'species', 'tachys sagax')
('genus', 'tachys', 'species', 'tachys scitulus')
('genus', 'tachys', 'species', 'tachys sequax')
('genus', 'tachys', 'species', 'tachys spadix')
('genus', 'tachys', 'species', 'tachys translucens')
('genus', 'tachys', 'species', 'tachys umbripennis')
('genus', 'tachys', 'species', 'tachys ventricosus')
('genus', 'tachys', 'species', 'tachys vernilis')
('genus', 'tachys', 'species', 'tachys virgo')
('genus', 'tachys', 'species', 'tachys vittiger')
('genus', 'tachys', 'species', 'tachys vorax')
('genus', 'tachyta', 'species', 'tachyta angulata')
('genus', 'tachyta', 'species', 'tachyta falli')
('genus', 'tachyta', 'species', 'tachyta inornata')
('genus', 'tachyta', 'species', 'tachyta kirbyi')
('genus', 'tachyta', 'species', 'tachyta nana')
('genus', 'tachyta', 'species', 'tachyta parvicornis')
('genus', 'tanystoma', 'species', 'tanystoma cuyama')
('genus', 'tanystoma', 'species', 'tanystoma maculicolle')
('genus', 'tanystoma', 'species', 'tanystoma striatum')
('genus', 'tanystoma', 'species', 'tanystoma sulcatum')
('genus', 'tecnophilus', 'species', 'tecnophilus croceicollis')
('genus', 'tecnophilus', 'species', 'tecnophilus pilatei')
('genus', 'tefflus', 'species', 'tefflus carinatus')
('genus', 'tefflus', 'species', 'tefflus meyerlei')
('genus', 'tefflus', 'species', 'tefflus purpureipennis')
('genus', 'tefflus', 'species', 'tefflus raffrayi')
('genus', 'tefflus', 'species', 'tefflus tenuicollis')
('genus', 'tefflus', 'species', 'tefflus zanzibaricus')
('genus', 'tetracha', 'species', 'tetracha affinis')
('genus', 'tetracha', 'species', 'tetracha angustata')
('genus', 'tetracha', 'species', 'tetracha carolina')
('genus', 'tetracha', 'species', 'tetracha floridana')
('genus', 'tetracha', 'species', 'tetracha impressa')
('genus', 'tetracha', 'species', 'tetracha sobrina')
('genus', 'tetracha', 'species', 'tetracha virginica')
('genus', 'tetragonoderus', 'species', 'tetragonoderus fasciatus')
('genus', 'tetragonoderus', 'species', 'tetragonoderus intersectus')
('genus', 'tetragonoderus', 'species', 'tetragonoderus laevigatus')
('genus', 'tetragonoderus', 'species', 'tetragonoderus latipennis')
('genus', 'tetragonoderus', 'species', 'tetragonoderus pallidus')
('genus', 'tetragonoderus', 'species', 'tetragonoderus quadriguttatus')
('genus', 'tetraleucus', 'species', 'tetraleucus picticornis')
('genus', 'thalassotrechus', 'species', 'thalassotrechus barbarae')
('genus', 'trachypachus', 'species', 'trachypachus inermis')
('genus', 'trechoblemus', 'species', 'trechoblemus westcotti')
('genus', 'trechus', 'species', 'trechus aduncus')
('genus', 'trechus', 'species', 'trechus alinae')
('genus', 'trechus', 'species', 'trechus apache')
('genus', 'trechus', 'species', 'trechus apicalis')
('genus', 'trechus', 'species', 'trechus arizonae')
('genus', 'trechus', 'species', 'trechus aztec')
('genus', 'trechus', 'species', 'trechus balsamensis')
('genus', 'trechus', 'species', 'trechus barberi')
('genus', 'trechus', 'species', 'trechus bowlingi')
('genus', 'trechus', 'species', 'trechus caliginis')
('genus', 'trechus', 'species', 'trechus carolinae')
('genus', 'trechus', 'species', 'trechus chalybeus')
('genus', 'trechus', 'species', 'trechus cheoahensis')
('genus', 'trechus', 'species', 'trechus clingmanensis')
('genus', 'trechus', 'species', 'trechus coloradensis')
('genus', 'trechus', 'species', 'trechus conformis')
('genus', 'trechus', 'species', 'trechus coweensis')
('genus', 'trechus', 'species', 'trechus crassiscapus')
('genus', 'trechus', 'species', 'trechus cumberlandus')
('genus', 'trechus', 'species', 'trechus haoe')
('genus', 'trechus', 'species', 'trechus haoeleadensis')
('genus', 'trechus', 'species', 'trechus howellae')
('genus', 'trechus', 'species', 'trechus humboldti')
('genus', 'trechus', 'species', 'trechus hydropicus')
('genus', 'trechus', 'species', 'trechus inexpectatus')
('genus', 'trechus', 'species', 'trechus luculentus')
('genus', 'trechus', 'species', 'trechus mitchellensis')
('genus', 'trechus', 'species', 'trechus nantahalae')
('genus', 'trechus', 'species', 'trechus nebulosus')
('genus', 'trechus', 'species', 'trechus novaculosus')
('genus', 'trechus', 'species', 'trechus obtusus')
('genus', 'trechus', 'species', 'trechus oregonensis')
('genus', 'trechus', 'species', 'trechus ovipennis')
('genus', 'trechus', 'species', 'trechus pisgahensis')
('genus', 'trechus', 'species', 'trechus plottbalsamensis')
('genus', 'trechus', 'species', 'trechus pomonae')
('genus', 'trechus', 'species', 'trechus pseudobarberi')
('genus', 'trechus', 'species', 'trechus pseudonovaculosus')
('genus', 'trechus', 'species', 'trechus pseudosubtilis')
('genus', 'trechus', 'species', 'trechus quadristriatus')
('genus', 'trechus', 'species', 'trechus ramseyensis')
('genus', 'trechus', 'species', 'trechus rivulis')
('genus', 'trechus', 'species', 'trechus roanicus')
('genus', 'trechus', 'species', 'trechus rosenbergi')
('genus', 'trechus', 'species', 'trechus rubens')
('genus', 'trechus', 'species', 'trechus satanicus')
('genus', 'trechus', 'species', 'trechus schwarzi')
('genus', 'trechus', 'species', 'trechus snowbirdensis')
('genus', 'trechus', 'species', 'trechus stefanschoedli')
('genus', 'trechus', 'species', 'trechus striatulus')
('genus', 'trechus', 'species', 'trechus stupkai')
('genus', 'trechus', 'species', 'trechus subtilis')
('genus', 'trechus', 'species', 'trechus talequah')
('genus', 'trechus', 'species', 'trechus tennesseensis')
('genus', 'trechus', 'species', 'trechus tenuiscapus')
('genus', 'trechus', 'species', 'trechus thomasbarri')
('genus', 'trechus', 'species', 'trechus thunderheadensis')
('genus', 'trechus', 'species', 'trechus tobiasi')
('genus', 'trechus', 'species', 'trechus tonitru')
('genus', 'trechus', 'species', 'trechus toxawayi')
('genus', 'trechus', 'species', 'trechus tuckaleechee')
('genus', 'trechus', 'species', 'trechus tusquitee')
('genus', 'trechus', 'species', 'trechus tusquitensis')
('genus', 'trechus', 'species', 'trechus uncifer')
('genus', 'trechus', 'species', 'trechus unicoi')
('genus', 'trechus', 'species', 'trechus valentinei')
('genus', 'trechus', 'species', 'trechus vandykei')
('genus', 'trechus', 'species', 'trechus verus')
('genus', 'trechus', 'species', 'trechus wayahbaldensis')
('genus', 'trechus', 'species', 'trechus yvesbousqueti')
('genus', 'trichotichnus', 'species', 'trichotichnus autumnalis')
('genus', 'trichotichnus', 'species', 'trichotichnus dichrous')
('genus', 'trichotichnus', 'species', 'trichotichnus fulgens')
('genus', 'trichotichnus', 'species', 'trichotichnus vulpeculus')
('genus', 'typhlonesiotes', 'species', 'typhlonesiotes swaluwenbergi')
('genus', 'typhloscaris', 'species', 'typhloscaris montana')
('genus', 'xenotrechus', 'species', 'xenotrechus condei')
('genus', 'xenotrechus', 'species', 'xenotrechus denticollis')
('genus', 'xestonotus', 'species', 'xestonotus lugubris')
('genus', 'zacotus', 'species', 'zacotus matthewsii')
('kingdom', 'animalia', 'phylum', 'arthropoda')
('order', 'coleoptera', 'family', 'amphizoidae')
('order', 'coleoptera', 'family', 'aspidytidae')
('order', 'coleoptera', 'family', 'carabidae')
('order', 'coleoptera', 'family', 'dytiscidae')
('order', 'coleoptera', 'family', 'elateridae')
('order', 'coleoptera', 'family', 'gyrinidae')
('order', 'coleoptera', 'family', 'haliplidae')
('order', 'coleoptera', 'family', 'hygrobiidae')
('order', 'coleoptera', 'family', 'meloidae')
('order', 'coleoptera', 'family', 'noteridae')
('order', 'coleoptera', 'family', 'rhysodidae')
('order', 'coleoptera', 'family', 'staphylinidae')
('order', 'coleoptera', 'family', 'trachypachidae')
('phylum', 'arthropoda', 'class', 'insecta')
('species', 'agonum ericeti', 'subspecies', 'agonum ericeti quinquepunctatum')
('species', 'agra oblongopunctata', 'subspecies', 'agra oblongopunctata oblongopunctata')
('species', 'amara californica', 'subspecies', 'amara californica californica')
('species', 'amara californica', 'subspecies', 'amara californica costaricensis')
('species', 'amara quenseli', 'subspecies', 'amara quenseli quenseli')
('species', 'amara rectangula', 'subspecies', 'amara rectangula ciudadensis')
('species', 'amara rectangula', 'subspecies', 'amara rectangula rectangula')
('species', 'ameroduvalius jeanneli', 'subspecies', 'ameroduvalius jeanneli jeanneli')
('species', 'ameroduvalius jeanneli', 'subspecies', 'ameroduvalius jeanneli rockcastlei')
('species', 'apenes lucidula', 'subspecies', 'apenes lucidula lucidula')
('species', 'apenes parallela', 'subspecies', 'apenes parallela parallela')
('species', 'asaphidion curtum', 'subspecies', 'asaphidion curtum curtum')
('species', 'badister flavipes', 'subspecies', 'badister flavipes flavipes')
('species', 'bembidion femoratum', 'subspecies', 'bembidion femoratum femoratum')
('species', 'bembidion gebleri', 'subspecies', 'bembidion gebleri gebleri')
('species', 'bembidion gebleri', 'subspecies', 'bembidion gebleri turbatum')
('species', 'bembidion levettei', 'subspecies', 'bembidion levettei carrianum')
('species', 'bembidion levettei', 'subspecies', 'bembidion levettei levettei')
('species', 'bembidion mckinleyi', 'subspecies', 'bembidion mckinleyi carneum')
('species', 'bembidion mckinleyi', 'subspecies', 'bembidion mckinleyi mckinleyi')
('species', 'bembidion niloticum', 'subspecies', 'bembidion niloticum niloticum')
('species', 'bembidion obscurellum', 'subspecies', 'bembidion obscurellum obscurellum')
('species', 'bembidion petrosum', 'subspecies', 'bembidion petrosum attuense')
('species', 'bembidion petrosum', 'subspecies', 'bembidion petrosum petrosum')
('species', 'bembidion poppii', 'subspecies', 'bembidion poppii eugenes')
('species', 'bembidion poppii', 'subspecies', 'bembidion poppii pohlai')
('species', 'bembidion poppii', 'subspecies', 'bembidion poppii poppii')
('species', 'bembidion poppii', 'subspecies', 'bembidion poppii schalleri')
('species', 'bembidion quadrimaculatum', 'subspecies', 'bembidion quadrimaculatum dubitans')
('species', 'bembidion quadrimaculatum', 'subspecies', 'bembidion quadrimaculatum oppositum')
('species', 'bembidion quadrimaculatum', 'subspecies', 'bembidion quadrimaculatum quadrimaculatum')
('species', 'bembidion rusticum', 'subspecies', 'bembidion rusticum lenensoides')
('species', 'bembidion rusticum', 'subspecies', 'bembidion rusticum rusticum')
('species', 'bembidion sejunctum', 'subspecies', 'bembidion sejunctum sejunctum')
('species', 'bembidion sejunctum', 'subspecies', 'bembidion sejunctum semiaureum')
('species', 'bembidion sulcipenne', 'subspecies', 'bembidion sulcipenne hyperboroides')
('species', 'bembidion sulcipenne', 'subspecies', 'bembidion sulcipenne prasinoides')
('species', 'bembidion sulcipenne', 'subspecies', 'bembidion sulcipenne sulcipenne')
('species', 'bembidion tetracolum', 'subspecies', 'bembidion tetracolum tetracolum')
('species', 'bembidion transparens', 'subspecies', 'bembidion transparens transparens')
('species', 'blemus discus', 'subspecies', 'blemus discus discus')
('species', 'blethisa multipunctata', 'subspecies', 'blethisa multipunctata aurata')
('species', 'blethisa multipunctata', 'subspecies', 'blethisa multipunctata multipunctata')
('species', 'calathus melanocephalus', 'subspecies', 'calathus melanocephalus melanocephalus')
('species', 'calathus ruficollis', 'subspecies', 'calathus ruficollis grandicollis')
('species', 'calathus ruficollis', 'subspecies', 'calathus ruficollis ignicollis')
('species', 'calathus ruficollis', 'subspecies', 'calathus ruficollis ruficollis')
('species', 'calosoma blaptoides', 'subspecies', 'calosoma blaptoides blaptoides')
('species', 'calosoma haydeni', 'subspecies', 'calosoma haydeni haydeni')
('species', 'calosoma haydeni', 'subspecies', 'calosoma haydeni punctulicolle')
('species', 'carabus auratus', 'subspecies', 'carabus auratus auratus')
('species', 'carabus blaptoides', 'subspecies', 'carabus blaptoides blaptoides')
('species', 'carabus blaptoides', 'subspecies', 'carabus blaptoides rugipennis')
('species', 'carabus forreri', 'subspecies', 'carabus forreri forreri')
('species', 'carabus forreri', 'subspecies', 'carabus forreri willi')
('species', 'carabus granulatus', 'subspecies', 'carabus granulatus granulatus')
('species', 'carabus maeander', 'subspecies', 'carabus maeander maeander')
('species', 'carabus nemoralis', 'subspecies', 'carabus nemoralis nemoralis')
('species', 'carabus taedatus', 'subspecies', 'carabus taedatus agassii')
('species', 'carabus taedatus', 'subspecies', 'carabus taedatus bicanaliceps')
('species', 'carabus taedatus', 'subspecies', 'carabus taedatus rainieri')
('species', 'carabus taedatus', 'subspecies', 'carabus taedatus taedatus')
('species', 'carabus truncaticollis', 'subspecies', 'carabus truncaticollis truncaticollis')
('species', 'carabus vietinghoffii', 'subspecies', 'carabus vietinghoffii vietinghoffii')
('species', 'chlaenius leucoscelis', 'subspecies', 'chlaenius leucoscelis leucoscelis')
('species', 'chlaenius leucoscelis', 'subspecies', 'chlaenius leucoscelis monachus')
('species', 'chlaenius leucoscelis', 'subspecies', 'chlaenius leucoscelis sanantonialis')
('species', 'chlaenius leucoscelis', 'subspecies', 'chlaenius leucoscelis sonomae')
('species', 'chlaenius pennsylvanicus', 'subspecies', 'chlaenius pennsylvanicus blanditus')
('species', 'chlaenius pennsylvanicus', 'subspecies', 'chlaenius pennsylvanicus pennsylvanicus')
('species', 'chlaenius tricolor', 'subspecies', 'chlaenius tricolor tricolor')
('species', 'chlaenius tricolor', 'subspecies', 'chlaenius tricolor vigilans')
('species', 'cicindela amargosae', 'subspecies', 'cicindela amargosae amargosae')
('species', 'cicindela amargosae', 'subspecies', 'cicindela amargosae nyensis')
('species', 'cicindela bellissima', 'subspecies', 'cicindela bellissima bellissima')
('species', 'cicindela bellissima', 'subspecies', 'cicindela bellissima frechini')
('species', 'cicindela decemnotata', 'subspecies', 'cicindela decemnotata bonnevillensis')
('species', 'cicindela decemnotata', 'subspecies', 'cicindela decemnotata decemnotata')
('species', 'cicindela decemnotata', 'subspecies', 'cicindela decemnotata meriwetheri')
('species', 'cicindela decemnotata', 'subspecies', 'cicindela decemnotata montevolans')
('species', 'cicindela depressula', 'subspecies', 'cicindela depressula depressula')
('species', 'cicindela depressula', 'subspecies', 'cicindela depressula eureka')
('species', 'cicindela formosa', 'subspecies', 'cicindela formosa formosa')
('species', 'cicindela formosa', 'subspecies', 'cicindela formosa generosa')
('species', 'cicindela formosa', 'subspecies', 'cicindela formosa gibsoni')
('species', 'cicindela formosa', 'subspecies', 'cicindela formosa pigmentosignata')
('species', 'cicindela formosa', 'subspecies', 'cicindela formosa rutilovirescens')
('species', 'cicindela fulgida', 'subspecies', 'cicindela fulgida fulgida')
('species', 'cicindela fulgida', 'subspecies', 'cicindela fulgida pseudowillistoni')
('species', 'cicindela fulgida', 'subspecies', 'cicindela fulgida westbournei')
('species', 'cicindela hemorrhagica', 'subspecies', 'cicindela hemorrhagica arizonae')
('species', 'cicindela hemorrhagica', 'subspecies', 'cicindela hemorrhagica hemorrhagica')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis abrupta')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis athabascensis')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis coloradula')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis corpuscula')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis couleensis')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis gravida')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis hirticollis')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis rhodensis')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis shelfordi')
('species', 'cicindela hirticollis', 'subspecies', 'cicindela hirticollis siuslawensis')
('species', 'cicindela hornii', 'subspecies', 'cicindela hornii hornii')
('species', 'cicindela latesignata', 'subspecies', 'cicindela latesignata latesignata')
('species', 'cicindela lengi', 'subspecies', 'cicindela lengi jordai')
('species', 'cicindela lengi', 'subspecies', 'cicindela lengi lengi')
('species', 'cicindela lengi', 'subspecies', 'cicindela lengi versuta')
('species', 'cicindela limbata', 'subspecies', 'cicindela limbata hyperborea')
('species', 'cicindela limbata', 'subspecies', 'cicindela limbata labradorensis')
('species', 'cicindela limbata', 'subspecies', 'cicindela limbata limbata')
('species', 'cicindela limbata', 'subspecies', 'cicindela limbata nogahabarensis')
('species', 'cicindela limbata', 'subspecies', 'cicindela limbata nympha')
('species', 'cicindela longilabris', 'subspecies', 'cicindela longilabris laurentii')
('species', 'cicindela longilabris', 'subspecies', 'cicindela longilabris longilabris')
('species', 'cicindela longilabris', 'subspecies', 'cicindela longilabris perviridis')
('species', 'cicindela nigrocoerulea', 'subspecies', 'cicindela nigrocoerulea bowditchi')
('species', 'cicindela nigrocoerulea', 'subspecies', 'cicindela nigrocoerulea nigrocoerulea')
('species', 'cicindela nigrocoerulea', 'subspecies', 'cicindela nigrocoerulea subtropica')
('species', 'cicindela obsoleta', 'subspecies', 'cicindela obsoleta neojuvenilis')
('species', 'cicindela obsoleta', 'subspecies', 'cicindela obsoleta obsoleta')
('species', 'cicindela obsoleta', 'subspecies', 'cicindela obsoleta santaclarae')
('species', 'cicindela obsoleta', 'subspecies', 'cicindela obsoleta vulturina')
('species', 'cicindela ocellata', 'subspecies', 'cicindela ocellata ocellata')
('species', 'cicindela ocellata', 'subspecies', 'cicindela ocellata rectilatera')
('species', 'cicindela oregona', 'subspecies', 'cicindela oregona guttifera')
('species', 'cicindela oregona', 'subspecies', 'cicindela oregona maricopa')
('species', 'cicindela oregona', 'subspecies', 'cicindela oregona navajoensis')
('species', 'cicindela oregona', 'subspecies', 'cicindela oregona oregona')
('species', 'cicindela parowana', 'subspecies', 'cicindela parowana parowana')
('species', 'cicindela parowana', 'subspecies', 'cicindela parowana platti')
('species', 'cicindela parowana', 'subspecies', 'cicindela parowana wallisi')
('species', 'cicindela patruela', 'subspecies', 'cicindela patruela consentanea')
('species', 'cicindela patruela', 'subspecies', 'cicindela patruela patruela')
('species', 'cicindela politula', 'subspecies', 'cicindela politula barbaraannae')
('species', 'cicindela politula', 'subspecies', 'cicindela politula petrophila')
('species', 'cicindela politula', 'subspecies', 'cicindela politula politula')
('species', 'cicindela politula', 'subspecies', 'cicindela politula viridimonticola')
('species', 'cicindela pulchra', 'subspecies', 'cicindela pulchra dorothea')
('species', 'cicindela pulchra', 'subspecies', 'cicindela pulchra pulchra')
('species', 'cicindela punctulata', 'subspecies', 'cicindela punctulata chihuahuae')
('species', 'cicindela punctulata', 'subspecies', 'cicindela punctulata punctulata')
('species', 'cicindela purpurea', 'subspecies', 'cicindela purpurea audubonii')
('species', 'cicindela purpurea', 'subspecies', 'cicindela purpurea cimarrona')
('species', 'cicindela purpurea', 'subspecies', 'cicindela purpurea hatchi')
('species', 'cicindela purpurea', 'subspecies', 'cicindela purpurea lauta')
('species', 'cicindela purpurea', 'subspecies', 'cicindela purpurea purpurea')
('species', 'cicindela repanda', 'subspecies', 'cicindela repanda novascotiae')
('species', 'cicindela repanda', 'subspecies', 'cicindela repanda repanda')
('species', 'cicindela repanda', 'subspecies', 'cicindela repanda tanneri')
('species', 'cicindela roseiventris', 'subspecies', 'cicindela roseiventris tascosaensis')
('species', 'cicindela rufiventris', 'subspecies', 'cicindela rufiventris cumatilis')
('species', 'cicindela rufiventris', 'subspecies', 'cicindela rufiventris hentzii')
('species', 'cicindela rufiventris', 'subspecies', 'cicindela rufiventris rufiventris')
('species', 'cicindela scutellaris', 'subspecies', 'cicindela scutellaris flavoviridis')
('species', 'cicindela scutellaris', 'subspecies', 'cicindela scutellaris lecontei')
('species', 'cicindela scutellaris', 'subspecies', 'cicindela scutellaris rugata')
('species', 'cicindela scutellaris', 'subspecies', 'cicindela scutellaris rugifrons')
('species', 'cicindela scutellaris', 'subspecies', 'cicindela scutellaris scutellaris')
('species', 'cicindela scutellaris', 'subspecies', 'cicindela scutellaris unicolor')
('species', 'cicindela scutellaris', 'subspecies', 'cicindela scutellaris yampae')
('species', 'cicindela sedecimpunctata', 'subspecies', 'cicindela sedecimpunctata sedecimpunctata')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica cibecuei')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica diffracta')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica joaquinensis')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica kirbyi')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica parallelonota')
('species', 'cicindela tranquebarica', 'subspecies', 'cicindela tranquebarica sierra')
